Time,Number of Individuals,,,,,
1751,100,97,99,99,97,98.4
1752,100,97,99,99,97,98.4
1753,100,97,99,99,97,98.4
1754,100,97,99,99,97,98.4
1755,100,97,99,99,97,98.4
1756,100,97,99,99,97,98.4
1757,100,97,99,99,97,98.4
1758,100,97,99,99,97,98.4
1759,100,97,99,99,97,98.4
1760,100,97,99,99,97,98.4
1761,100,97,99,99,97,98.4
1762,100,97,99,99,97,98.4
1763,100,97,99,99,97,98.4
1764,100,97,99,99,97,98.4
1765,100,97,99,99,97,98.4
1766,100,97,99,99,97,98.4
1767,100,97,99,99,97,98.4
1768,100,97,99,99,97,98.4
1769,100,97,99,99,97,98.4
1770,100,97,99,99,97,98.4
1771,100,97,99,99,97,98.4
1772,100,97,99,99,97,98.4
1773,100,97,99,99,97,98.4
1774,100,97,99,99,97,98.4
1775,100,97,99,99,97,98.4
1776,100,97,99,99,97,98.4
1777,100,97,99,99,97,98.4
1778,100,97,99,99,97,98.4
1779,100,97,99,99,97,98.4
1780,100,97,99,99,97,98.4
1781,100,97,99,99,97,98.4
1782,100,97,99,99,97,98.4
1783,100,97,99,99,97,98.4
1784,100,97,99,99,97,98.4
1785,100,97,99,99,97,98.4
1786,100,97,99,99,97,98.4
1787,100,97,99,99,97,98.4
1788,100,97,99,99,97,98.4
1789,100,97,99,99,97,98.4
1790,100,97,99,99,97,98.4
1791,100,97,99,99,97,98.4
1792,100,97,99,99,97,98.4
1793,100,97,99,99,97,98.4
1794,100,97,99,99,97,98.4
1795,100,97,99,99,97,98.4
1796,100,97,99,99,97,98.4
1797,100,97,99,99,97,98.4
1798,100,97,99,99,97,98.4
1799,100,97,99,99,97,98.4
1800,100,97,99,99,97,98.4
1801,100,97,99,99,97,98.4
1802,100,97,99,99,97,98.4
1803,100,97,99,99,97,98.4
1804,100,97,99,99,97,98.4
1805,100,97,99,99,97,98.4
1806,100,97,99,99,97,98.4
1807,100,97,99,99,97,98.4
1808,100,97,99,99,97,98.4
1809,100,97,99,99,97,98.4
1810,100,97,99,99,97,98.4
1811,100,97,99,99,97,98.4
1812,100,97,99,99,97,98.4
1813,100,97,99,99,97,98.4
1814,100,97,99,99,97,98.4
1815,100,97,99,99,97,98.4
1816,100,97,99,99,97,98.4
1817,100,97,99,99,97,98.4
1818,100,97,99,99,97,98.4
1819,100,97,99,99,97,98.4
1820,100,97,99,99,97,98.4
1821,100,97,99,99,97,98.4
1822,100,97,99,99,97,98.4
1823,100,97,99,99,97,98.4
1824,100,97,99,99,97,98.4
1825,100,97,99,99,97,98.4
1826,100,97,99,99,97,98.4
1827,100,97,99,99,97,98.4
1828,100,97,99,99,97,98.4
1829,100,97,99,99,97,98.4
1830,100,97,99,99,97,98.4
1831,100,97,99,99,97,98.4
1832,100,97,99,99,97,98.4
1833,100,97,99,99,97,98.4
1834,100,97,99,99,97,98.4
1835,100,97,99,99,97,98.4
1836,100,97,99,99,97,98.4
1837,100,97,99,99,97,98.4
1838,100,97,99,99,97,98.4
1839,100,97,99,99,97,98.4
1840,100,97,99,99,97,98.4
1841,100,97,99,99,97,98.4
1842,100,97,99,99,97,98.4
1843,100,97,99,99,97,98.4
1844,100,97,99,99,97,98.4
1845,100,98,99,99,97,98.6
